,id,lng,lat,max_vis,avg_daily_view,3cluster,height,closest_dist,closest_lat,closest_lng,id_list
239,20518,-9.034209,38.89031,69,120.0,1,2.948116064071655,0.3125625112094744,38.89030800000001,-9.034207,[20517]
240,12882,-8.657855999999999,38.740479,69,120.0,1,79.95796203613281,0.1099280020843759,38.740478,-8.657855999999999,[49128]
241,419,-9.367792,38.736929,71,120.0,1,95.0744857788086,0.2459906168235021,38.736931,-9.367793,[418]
242,22215,-7.919734,38.57315,69,120.0,1,280.79122924804693,243.212760439392,38.573225,-7.917548,[22216]
243,3249,-8.425709,41.544676,69,120.0,0,168.8900604248047,75.37600568639884,41.544586,-8.425037,[3428]
244,22275,-7.902185,38.566068,69,121.0,1,265.7581176757812,57.11820695058991,38.566387,-7.90178,[22236]
245,6377,-8.302182,41.442075,69,121.0,0,164.9200897216797,1.8094838300096336,41.442078,-8.302197999999999,[6373]
246,21967,-8.375619,41.563281,69,121.0,0,254.6392364501953,0.15641724209711586,41.56328,-8.37562,[21966]
247,27919,-8.440135,41.316963,69,121.0,0,385.8526306152344,0.8895606695974088,41.316963,-8.440127,[27918]
248,32290,-8.432063000000001,41.06003,69,122.0,0,115.8819961547852,1.9296816059351487,41.060045,-8.432072,[32289]
249,19335,-8.494477999999999,40.89403400000001,75,122.0,0,220.4413757324219,1.5567311717512675,40.89403400000001,-8.494492,[19334]
250,1045,-8.208713000000001,39.463059,69,123.0,1,144.5702209472656,1.5606166182089534,39.46306,-8.208727,[1044]
251,5187,-8.485342,40.200826,69,124.0,0,32.45686721801758,0.2199558059263498,40.200828,-8.485342,[5186]
252,49127,-8.657859,38.740479,69,124.0,1,79.95562744140625,0.33358525107692344,38.740479,-8.657855999999999,[12882]
253,26719,-8.368138,41.309874,69,124.0,0,315.1739196777344,0.7700786519548173,41.309881,-8.368138,[26718]
254,1016,-9.081704,38.659785,69,124.0,1,5.145850658416748,52.034698788272635,38.65943,-9.081394,[2897]
255,18807,-9.310757,38.768888,69,124.0,1,152.4209442138672,0.7996572659009351,38.768895,-9.310755,[18806]
256,32289,-8.432072,41.060045,69,124.0,0,115.8330307006836,1.9296816059180204,41.06003,-8.432063000000001,[32290]
257,30404,-8.655571,41.200557,69,124.0,0,69.38747406005861,0.35123130913088485,41.200556,-8.655567999999999,[30403]
258,27787,-8.558856,40.92449000000001,69,125.0,0,130.90531921386722,33.17901097364096,40.924299,-8.559087,[47917]
259,27125,-9.405914,38.815556,69,125.0,1,129.2640228271484,2.196817930375381,38.815576,-9.405915,[27122]
260,3166,-8.391333,41.55783,69,125.0,0,197.77105712890616,0.7861005112408788,41.557831,-8.39134,[3167]
261,22397,-8.404163,41.073156,69,125.0,0,21.70089530944824,295.0080339162362,41.071821,-8.401862,[22396 22395]
262,27161,-9.322954,38.831972,69,126.0,1,146.3274688720703,0.2479863838869921,38.831973,-9.322956,[27160]
263,20713,-7.923000999999998,40.659194,75,127.0,0,454.9391174316406,3.241905242391484,40.659223,-7.922996,[20715 20716]
264,27122,-9.405915,38.815576,69,127.0,1,129.28532409667972,2.1968179303771533,38.815556,-9.405914,[27125]
265,18718,-9.305328,38.769829,69,128.0,1,145.2274475097656,0.6421105778582764,38.769824,-9.305331,[18719]
266,15024,-8.672697,41.155711,69,129.0,0,38.23739624023438,1.0007557534076048,41.155711,-8.672688,[15023]
267,25886,-8.630094,41.2687,69,129.0,0,118.9198684692383,0.24807928705585056,41.268701,-8.630092,[26063]
268,9167,-9.189753,38.74895,69,129.0,1,73.11249542236328,16.94052854055975,38.748923,-9.189903,[9182 9181]
269,31026,-8.647031,41.208306,69,129.0,0,73.7583236694336,3.876818725537062,41.208292,-8.647063000000001,[31024]
270,20514,-9.034123,38.890351,69,130.0,1,2.92335057258606,0.4581364823097504,38.89035,-9.034119,[20513]
271,26586,-8.246235,41.151292,69,130.0,0,290.0167541503906,0.4962555008310006,41.151294,-8.246231,[26587]
272,16534,-8.598507000000001,41.149431,69,130.0,0,99.52176666259766,44.600940701430645,41.149776,-8.598296000000001,[16535]
273,27939,-8.427527,41.355094,69,130.0,0,108.90292358398442,0.5667516519679136,41.355093,-8.427532000000001,[27938]
274,27309,-9.291058,38.748204,69,131.0,1,123.9367523193359,1.8832587569043016,38.748215,-9.291045,[27308]
275,31491,-9.128028,38.620447,69,132.0,1,36.47868347167969,3.176497826976333,38.620461,-9.128053,[31490]
276,48955,-7.918885,40.672187,89,132.0,0,454.4898681640625,0.1565056143630963,40.672188,-7.918886,[48954]
277,1710,-9.15503,38.65502,69,133.0,1,49.88885116577148,3.1657329503020524,38.655047,-9.15504,[30010]
278,30405,-8.655559,41.200581,69,133.0,0,69.31974792480469,0.3512313096730702,41.20058,-8.655562,[30406]
279,27796,-8.575498,40.927051,69,133.0,0,105.37924194335942,64.69429056504683,40.926726,-8.575013,[27585]
280,3087,-8.425589,41.552335,69,134.0,0,190.8839569091797,1.6782428157887557,41.552349,-8.425583,[3086]
281,11128,-9.159037,38.838195,75,134.0,1,13.80912685394287,1.8325091888933625,38.838199,-9.159021,[11123 11124]
282,30500,-8.646953,41.208222,69,135.0,0,74.32542419433594,3.869865948048472,41.208206,-8.646984,[30501]
283,27672,-8.492644,40.993523,69,135.0,0,215.1541748046875,968.4302028677464,40.990986,-8.484304,[27761]
284,2122,-8.012546,37.135091,69,136.0,2,190.4346160888672,31.06350117939775,37.135146,-8.01282,[11029]
285,28976,-8.501813,41.013163,69,136.0,0,98.44981384277344,18.591683486972766,41.01333,-8.501787,[28189]
286,19350,-8.498246,40.890146,69,136.0,0,186.27197265625,246.4144839279654,40.892226,-8.497422,[19346]
287,20714,-7.923000999999998,40.659194,75,137.0,0,454.9391174316406,3.241905242391484,40.659223,-7.922996,[20715 20716]
288,30514,-8.641085,41.217015,69,137.0,0,59.857582092285156,2.8604174314304784,41.217041,-8.641084,[30515]
289,49295,-7.7822559999999985,39.572609,88,137.0,1,197.9941864013672,174.49273224953117,39.574137,-7.782669,[49294]
290,32444,-8.525377,41.277078,69,137.0,0,181.0240936279297,9.625819121546638,41.277118,-8.5253,[25817]
291,28013,-8.620629,41.320763,69,138.0,0,62.67596435546875,0.2198777097339888,41.320765,-8.620629,[28014]
292,12884,-8.664199,38.746828,69,138.0,1,77.63353729248047,2.580209041119927,38.746845,-8.664214999999999,[12885]
293,26587,-8.246231,41.151294,69,138.0,0,289.9838562011719,0.4962555008676701,41.151292,-8.246235,[26586]
294,27138,-9.32849,38.867283,69,139.0,1,168.3894195556641,0.4920254396455141,38.867279,-9.328492,[27139]
295,27092,-9.406151,38.817575,69,139.0,1,132.7253570556641,0.6671705023306786,38.817575,-9.406157,[27091]
296,6256,-8.89783,40.176318,69,140.0,0,13.686817169189448,161.70064824427902,40.176929,-8.899153,[6243 6242]
297,18806,-9.310755,38.768895,69,141.0,1,152.4582366943359,0.7996572658940422,38.768888,-9.310757,[18807]
298,6750,-8.305283,41.44683,69,141.0,0,201.2648773193359,28.991498222719606,41.446718,-8.305047,[6431]
299,26590,-8.368742,41.052297,69,141.0,0,29.46382331848145,0.9488098322965308,41.052294,-8.368734,[26591]
300,20266,-8.749011,41.360627,69,142.0,0,20.20099258422852,38.23654674513377,41.360324,-8.748842,[20357]
301,12871,-8.58256,38.681001,69,143.0,1,117.5606231689453,19.76361484496612,38.680841,-8.582479,[12868 12869]
302,27111,-9.301427,38.871958,69,144.0,1,173.28204345703116,0.35117013448078266,38.871959,-9.30143,[27110]
303,17391,-8.848345,38.53761400000001,69,144.0,1,30.93591690063477,0.3512134961120297,38.537613,-8.848348,[17390]
304,27918,-8.440127,41.316963,69,144.0,0,385.8090515136719,0.8895606695974088,41.316963,-8.440135,[27919]
305,30963,-8.749512,41.36917,69,145.0,0,21.56093406677246,0.3335852514305855,41.36917,-8.749514999999999,[30964]
306,5049,-8.445121,40.235832,69,145.0,0,24.07269668579102,0.329968180984838,40.235829,-8.445121,[5050]
307,14905,-8.617824,41.146257,69,146.0,0,75.28999328613281,1.7289126852679009,41.146267,-8.617811999999999,[14903]
308,19382,-8.48405,40.8881,69,146.0,0,215.8951416015625,95.55323235207187,40.888944,-8.483846,[48102]
309,1147,-8.414451,40.519573,69,146.0,0,44.74543380737305,0.553828332163869,40.51957,-8.414455,[1148]
310,22398,-8.404163,41.073156,69,146.0,0,21.70089530944824,295.0080339162362,41.071821,-8.401862,[22396 22395]
311,1258,-8.964373,38.753864,69,147.0,1,2.917898416519165,186.45311970223733,38.75262100000001,-8.965515,[1261]
312,27009,-9.129319,38.60457,69,147.0,1,40.86576461791992,70.33432502980895,38.604011,-9.129628,[30356]
313,16738,-8.535524,37.121343,69,147.0,2,9.040348052978516,69.23427287160564,37.121875,-8.535857,[16739]
314,1042,-8.214174,39.464916,89,147.0,1,125.2216339111328,57.41962382429878,39.464467,-8.213911,[1040]
315,26701,-8.345647,41.289398,69,147.0,0,357.5184020996094,346.8988053224455,41.28840200000001,-8.342687,[26757]
316,5182,-8.441925,40.261127,69,148.0,0,31.76893424987793,0.15640400859729942,40.261126,-8.441925999999999,[5183]
317,17057,-9.082351,38.626769,69,148.0,1,8.266639709472656,0.1562709197795925,38.626768,-9.082352,[17058]
318,22468,-8.4145,41.042794,69,149.0,0,78.02140808105469,267.846124441018,41.045215,-8.414758,[22437]
319,19766,-9.263193,39.0964,69,149.0,1,48.08983612060547,1.8788732928065184,39.096383,-9.263195,[19765]
320,22187,-8.622710000000001,40.984694,69,150.0,0,60.8473129272461,355.7063437965261,40.987638,-8.624037,[22130]
321,32371,-8.668121000000001,40.579907,69,150.0,0,22.63703155517578,0.7024603208234503,40.579909,-8.668127,[32370]
322,30917,-8.754113,41.373367,69,150.0,0,12.233872413635249,3.1959065422828496,41.373383,-8.754137,[30919]
323,27731,-8.500867,40.909834,69,150.0,0,219.5626373291016,1.0931690809572008,40.909838,-8.500876,[27732]
324,22394,-8.401197999999999,41.067847,69,150.0,0,29.8900318145752,19.01467750551787,41.067848,-8.401369,[22467 22466]
325,48962,-9.101187,38.742449,69,150.0,1,4.622433662414551,1.8618934942068202,38.742444,-9.101171,[48961]
326,48957,-7.918463,40.672447,89,150.0,0,454.1504821777344,0.5980195721385388,40.672445,-7.918458,[48956]
327,5223,-8.421954,40.180014,69,151.0,0,28.18260383605957,0.21999197560501554,40.180012,-8.421954,[5222]
328,6323,-7.484398,40.130564,145,151.0,0,522.8079833984375,1542.562492491637,40.134386,-7.497742999999999,[45318]
329,30802,-8.623735,41.234114,69,152.0,0,95.89380645751952,2.848167818110235,41.234093,-8.62372,[30803]
330,22414,-8.433464,41.066122,69,152.0,0,93.5333480834961,686.1140610488571,41.060045,-8.432072,[32289]
331,22337,-8.458711,41.105893,69,152.0,0,67.54238891601561,983.5461338401055,41.10225,-8.466789,[22373 22372]
332,26159,-8.479973,40.838427,69,153.0,0,196.4832000732422,15.301693626012707,40.838288,-8.479979,[47493]
333,1144,-8.414372,40.519599,69,153.0,0,44.92866134643555,0.8454284741078744,40.519596,-8.414378999999998,[1145]
334,46546,-9.078283,38.65212800000001,69,153.0,1,2.831456184387207,0.1111950838101951,38.65212800000001,-9.078282000000002,[46547]
335,11809,-8.603404,41.218073,69,153.0,0,73.58013916015625,0.5519796740083516,41.218069,-8.603401,[11804]
336,16932,-8.686879,39.236507,69,153.0,1,107.7572402954102,79.21918225329345,39.235877,-8.686533,[16942]
337,24163,-9.106216,38.774259,69,154.0,1,35.27703857421875,0.2480161939284108,38.774258,-9.106218,[24162]
338,15995,-8.646621000000001,41.178072,69,154.0,0,76.17854309082031,0.3297938473187307,41.178075,-8.646621000000001,[15994]
339,30933,-8.664984,41.237761,69,154.0,0,78.10423278808594,2.9233723449037248,41.237777,-8.665005,[30934]
340,12868,-8.582479,38.680841,69,154.0,1,117.492431640625,19.763614844979887,38.681001,-8.58256,[12871 12870]
341,30876,-8.754019,41.373432,69,154.0,0,12.3650598526001,3.3219152824078417,41.37345,-8.754043,[30874]
342,26736,-8.403089999999999,41.294415,69,154.0,0,347.9664306640625,0.8088597946471554,41.294417,-8.403097,[26737]
343,30403,-8.655567999999999,41.200556,69,154.0,0,69.39707946777344,0.3512313090692253,41.200557,-8.655571,[30404]
344,27652,-8.463453,41.008077,69,155.0,0,214.1119232177734,114.67631745751235,41.008311,-8.462448,[27562]
345,47938,-8.564511,40.924101,78,155.0,0,127.2017593383789,4.625354128012816,40.92413300000001,-8.564538,[47937]
346,2976,-9.081246,38.659443,69,155.0,1,5.139064311981201,0.2480195853826665,38.659442,-9.081244,[2975]
347,26540,-8.298176,41.121928,69,155.0,0,172.2544708251953,0.5612792512198989,41.121933,-8.298175,[26541]
348,28083,-8.62066,41.320446,69,156.0,0,64.38714599609375,0.2198776909990002,41.320444,-8.62066,[28084]
349,4881,-8.461962,40.21204,69,156.0,0,33.08583450317383,0.21996917877210967,40.212038,-8.461962,[4880]
350,30018,-7.3339,40.758661,145,156.0,0,755.66796875,197.11480608554027,40.757814,-7.332339,[29946]
351,30407,-8.655428,41.200557,69,157.0,0,69.66423034667969,0.4581635825129431,41.200556,-8.655424,[30408]
352,25817,-8.5253,41.277118,69,157.0,0,180.9743957519531,9.625819121617225,41.277078,-8.525377,[32444]
353,22214,-7.9228,38.573628,69,157.0,1,283.4937438964844,344.9647250438768,38.57315,-7.919734,[22215]
354,32370,-8.668127,40.579909,69,157.0,0,22.63176155090332,0.7024603207326521,40.579907,-8.668121000000001,[32371]
355,31703,-8.673952,41.179201,69,157.0,0,39.33184051513672,0.4927346955438779,41.179197,-8.673954,[31704]
356,25777,-8.588845,41.22699,69,158.0,0,75.79673767089844,2.0284303956979945,41.22700800000001,-8.588841,[25776]
357,5316,-8.473896,40.206209,69,158.0,0,30.55417251586914,0.1563975899253296,40.20621,-8.473897000000001,[5315]
358,6814,-8.667107000000001,37.132395,69,158.0,2,22.51149749755859,0.15635829982698662,37.132394,-8.667106,[6815]
359,29684,-8.580612,39.475729,145,159.0,1,124.6283111572266,2302.823168601808,39.474994,-8.559915,[30163]
360,48961,-9.101171,38.742444,69,159.0,1,4.602870464324951,1.861893494351088,38.742449,-9.101187,[48962]
361,4818,-7.494075,39.822048,69,159.0,0,409.4652709960938,0.15658343323110868,39.822049,-7.494074,[4817]
362,15919,-8.57696,41.180813,69,160.0,0,130.9960784912109,0.3512384624719833,41.180812,-8.576963000000001,[15918]
363,32352,-8.683508999999999,40.60784,69,160.0,0,1.4149768352508538,0.10992049740095136,40.607839,-8.683508999999999,[46244]
364,5381,-8.407713000000001,40.206212,69,162.0,0,61.61821365356445,0.39794151675705225,40.206209,-8.407711,[5382]
365,46244,-8.683508999999999,40.607839,69,162.0,0,1.414614796638489,0.10992049740095136,40.60784,-8.683508999999999,[32352]
366,47009,-8.654337,40.640782,69,163.0,0,4.66175651550293,105.35722367335458,40.641485,-8.654981,[49108]
367,11767,-9.324981,38.970477,69,164.0,1,219.3007659912109,2.190550554534912,38.970462,-9.324968,[11768]
368,1906,-9.231779,38.674006,69,164.0,1,2.843359231948853,0.6585289331446004,38.674,-9.231779,[1907]
369,31847,-8.685306,41.188225,69,165.0,0,16.86867904663086,0.24807213936368136,41.188226,-8.685308000000001,[31848]
370,19336,-8.494477999999999,40.89403400000001,75,166.0,0,220.4413757324219,1.5567311717512675,40.89403400000001,-8.494492,[19334]
371,11720,-9.286032,38.918464,69,166.0,1,187.9721984863281,1.1732718226438763,38.918456,-9.286025,[11719]
372,26737,-8.403097,41.294417,69,167.0,0,348.0104675292969,0.8088597945881906,41.294415,-8.403089999999999,[26736]
373,26067,-8.508571,40.87863400000001,69,168.0,0,239.6033630371094,0.2464529217656865,40.878632,-8.508569999999999,[26068]
374,17384,-8.863033999999997,38.535364,69,168.0,1,34.58310317993164,0.33358525125375443,38.535364,-8.863037,[17385]
375,45318,-7.497742999999999,40.134386,78,169.0,0,510.9645385742188,0.4582394201365758,40.134385,-7.497747,[45319]
376,30511,-8.641116,41.216627,69,170.0,0,60.57036209106445,1.8721641713899675,41.21661,-8.641115,[30510]
377,28029,-8.623062,41.323836,69,171.0,0,70.63670349121094,432.6414746035246,41.320765,-8.620629,[28014]
378,6154,-7.923757000000001,37.037164,69,171.0,2,12.028345108032232,714.3731413181002,37.03168,-7.927188,[6150]
379,31705,-8.673919999999999,41.179195,69,173.0,0,39.41706848144531,0.6254275910173505,41.179191,-8.673924000000001,[31706]
380,20808,-7.9258130000000016,40.6776,69,174.0,0,482.4483337402344,265.7034810302811,40.675791,-7.924232000000001,[20829]
381,1145,-8.414378999999998,40.519596,69,174.0,0,44.910255432128906,0.8454284740593131,40.519599,-8.414372,[1144]
382,22420,-8.444208999999999,41.067089,69,176.0,0,51.71908569335938,5.714274986783953,41.067101,-8.444258999999999,[22421]
383,17190,-9.13638,38.62873,145,176.0,1,20.16677093505859,167.60496458312724,38.629921,-9.135437,[48296]
384,6815,-8.667106,37.132394,69,176.0,2,22.50907325744629,0.15635829978108282,37.132395,-8.667107000000001,[6814]
385,30510,-8.641115,41.21661,69,177.0,0,60.61502456665039,1.8721641714018717,41.216627,-8.641116,[30511]
386,28402,-8.462081,41.0568,69,177.0,0,122.62835693359379,0.2481007636501583,41.056799,-8.462083,[28401]
387,30409,-8.655437,41.20053,69,178.0,0,69.74545288085939,0.44478033506394976,41.20053,-8.655433,[30410]
388,15313,-8.585586,41.148523,69,178.0,0,67.50873565673828,0.5497451400136658,41.148518,-8.585586,[15312]
389,22180,-8.630132000000001,40.993763,69,180.0,0,36.08298873901367,7.39587170887093,40.99383,-8.630125999999999,[22184]
390,27263,-9.427221,38.803605,69,181.0,1,44.65317916870117,495.82556993596484,38.803893,-9.431671,[27266 27267]
391,32306,-8.565475,41.175922,69,183.0,0,78.75900268554688,76.87008068787011,41.175336,-8.565852,[22725]
392,9043,-9.175601,38.754527,69,183.0,1,83.88992309570312,0.7860680215426543,38.754528,-9.175608,[9044]
393,21713,-8.483609,41.482421,69,184.0,0,179.1081085205078,0.7783655863177057,41.482421,-8.483616,[21712]
394,26530,-8.193219000000001,41.22347,69,184.0,0,251.2481689453125,0.4581951308928561,41.223471,-8.193223,[26531]
395,26578,-8.239788,41.179631,69,185.0,0,381.1146850585938,0.7443856383876647,41.179628,-8.239782,[26579]
396,31130,-9.170387,38.66898,69,185.0,1,45.22883987426758,11.217519668475605,38.668881,-9.170362,[31131]
397,11775,-9.317995,38.963882,69,185.0,1,226.8176116943359,0.4581154314524762,38.963881,-9.317991,[11776]
398,30522,-8.63856,41.222463,69,187.0,0,65.27110290527344,1.793614370954571,41.222457,-8.638575,[30523]
399,3891,-9.399766,38.739472,69,187.0,1,131.277099609375,0.6419833347863599,38.739477,-9.399769,[3890]
400,22407,-8.422334,41.074959,69,187.0,0,128.95674133300778,242.7647008846801,41.072819,-8.422868,[32260]
401,30937,-8.664871,41.237705,69,187.0,0,77.88936614990234,3.0429549904390036,41.23772,-8.664894,[30938]
402,32218,-8.558939,41.178646,69,188.0,0,79.83916473388672,2.0701372188661047,41.178663,-8.558931,[32217]
403,29934,-8.012005,40.427416,145,189.0,0,310.3677062988281,1028.2415427874066,40.424163,-8.020673,[29935]
404,31508,-9.127703,38.620222,69,189.0,1,36.6211166381836,0.2461242120614764,38.620224,-9.127704,[31509]
405,28084,-8.62066,41.320444,69,190.0,0,64.39629364013672,0.2198776909990002,41.320446,-8.62066,[28083]
406,5010,-8.423565,40.272299,69,191.0,0,49.45702362060547,0.2223901677972213,40.272299,-8.423563,[5009]
407,5094,-8.46095,40.195136,69,191.0,0,93.9058074951172,0.3128003837649262,40.195134,-8.460948,[5093]
408,21612,-9.217727,38.759,69,191.0,1,90.40357971191406,0.4581229388090147,38.758999,-9.217723,[21613]
409,22512,-8.464032000000001,41.074563,69,193.0,0,51.34824752807617,0.6761752429017239,41.074562,-8.464025999999999,[22511]
410,5244,-8.427361,40.27054,69,193.0,0,52.09436798095703,340.255864843264,40.268714,-8.429831,[5292]
